hospital_id,hospital_name,disease,diseaseId,date_reported,daily_cases,humidity,temperature,outbreak
2,PGIMER Chandigarh,Malaria,2,2024-11-14,20,92.90848175,39.25315154,1
2,PGIMER Chandigarh,Malaria,2,2024-11-15,25,63.31524277,27.83241457,1
2,PGIMER Chandigarh,Malaria,2,2024-11-16,3,71.14908409,28.90636203,0
2,PGIMER Chandigarh,Malaria,2,2024-11-17,0,63.68704428,32.5255327,0
2,PGIMER Chandigarh,Malaria,2,2024-11-18,0,68.0237323,28.31451679,0
2,PGIMER Chandigarh,Malaria,2,2024-11-19,0,86.62765513,26.56892424,0
2,PGIMER Chandigarh,Malaria,2,2024-11-20,1,78.41487161,39.38249155,0
2,PGIMER Chandigarh,Malaria,2,2024-11-21,2,94.37640578,32.38261948,0
2,PGIMER Chandigarh,Malaria,2,2024-11-22,2,84.50166153,36.83209836,0
2,PGIMER Chandigarh,Malaria,2,2024-11-23,2,78.37066422,32.22213406,0
2,PGIMER Chandigarh,Malaria,2,2024-11-24,0,82.38343494,32.98742801,0
2,PGIMER Chandigarh,Malaria,2,2024-11-25,3,66.00262134,34.47064155,0
2,PGIMER Chandigarh,Malaria,2,2024-11-26,20,99.86315777,33.51627011,1
2,PGIMER Chandigarh,Malaria,2,2024-11-27,1,62.06363862,25.90103767,0
2,PGIMER Chandigarh,Malaria,2,2024-11-28,25,73.37836074,37.74902217,1
2,PGIMER Chandigarh,Malaria,2,2024-11-29,0,72.72566913,35.57816167,0
2,PGIMER Chandigarh,Malaria,2,2024-11-30,0,69.03615534,28.39988159,0
2,PGIMER Chandigarh,Malaria,2,2024-12-01,1,63.45174303,29.99779296,0
2,PGIMER Chandigarh,Malaria,2,2024-12-02,25,66.40603382,37.02481514,1
2,PGIMER Chandigarh,Malaria,2,2024-12-03,2,83.69868634,26.84488138,0
2,PGIMER Chandigarh,Malaria,2,2024-12-04,2,88.41316079,36.28930128,0
2,PGIMER Chandigarh,Malaria,2,2024-12-05,3,91.47283006,36.92171629,0
2,PGIMER Chandigarh,Malaria,2,2024-12-06,25,85.87039933,37.7853406,1
2,PGIMER Chandigarh,Malaria,2,2024-12-07,0,98.6351276,36.3218364,0
2,PGIMER Chandigarh,Malaria,2,2024-12-08,20,67.60992374,36.17764339,1
2,PGIMER Chandigarh,Malaria,2,2024-12-09,25,97.29814506,35.64184819,1
2,PGIMER Chandigarh,Malaria,2,2024-12-10,20,69.3558754,26.45672679,1
2,PGIMER Chandigarh,Malaria,2,2024-12-11,2,88.51422762,27.91758177,0
2,PGIMER Chandigarh,Malaria,2,2024-12-12,25,64.03366001,29.8176808,1
2,PGIMER Chandigarh,Malaria,2,2024-12-13,3,83.51286996,32.1812611,0
2,PGIMER Chandigarh,Malaria,2,2024-12-14,20,81.15190924,36.44849943,1
2,PGIMER Chandigarh,Malaria,2,2024-12-15,3,65.49662394,29.17757469,0
2,PGIMER Chandigarh,Malaria,2,2024-12-16,25,73.43676314,27.13903755,1
2,PGIMER Chandigarh,Malaria,2,2024-12-17,20,85.25885865,32.64816109,1
2,PGIMER Chandigarh,Malaria,2,2024-12-18,20,82.39793898,39.7658944,1
2,PGIMER Chandigarh,Malaria,2,2024-12-19,0,86.68385159,25.81367473,0
2,PGIMER Chandigarh,Malaria,2,2024-12-20,0,82.39079877,35.8169736,0
2,PGIMER Chandigarh,Malaria,2,2024-12-21,0,95.06900471,35.86766854,0
2,PGIMER Chandigarh,Malaria,2,2024-12-22,25,78.59802865,27.06850024,1
2,PGIMER Chandigarh,Malaria,2,2024-12-23,3,92.62478261,36.42198508,0
2,PGIMER Chandigarh,Malaria,2,2024-12-24,0,85.1159353,35.69254046,0
2,PGIMER Chandigarh,Malaria,2,2024-12-25,1,95.80328851,36.84334102,0
2,PGIMER Chandigarh,Malaria,2,2024-12-26,3,85.04899639,35.92524487,0
2,PGIMER Chandigarh,Malaria,2,2024-12-27,1,95.6853616,25.12769548,0
2,PGIMER Chandigarh,Malaria,2,2024-12-28,20,93.58843953,34.83177733,1
2,PGIMER Chandigarh,Malaria,2,2024-12-29,20,91.56660168,27.92856105,1
2,PGIMER Chandigarh,Malaria,2,2024-12-30,0,89.21139644,37.32234918,0
2,PGIMER Chandigarh,Malaria,2,2024-12-31,2,83.42693763,26.91533526,0
2,PGIMER Chandigarh,Dengue,1,2023-01-01,2,86.91660536,26.07650148,0
2,PGIMER Chandigarh,Dengue,1,2023-01-02,3,99.32481189,33.35957414,0
2,PGIMER Chandigarh,Dengue,1,2023-01-03,25,68.7684034,34.38392512,1
2,PGIMER Chandigarh,Dengue,1,2023-01-04,25,72.46899674,34.08872891,1
2,PGIMER Chandigarh,Dengue,1,2023-01-05,3,64.80934923,29.93888576,0
2,PGIMER Chandigarh,Dengue,1,2023-01-06,1,90.50767268,38.4940566,0
2,PGIMER Chandigarh,Dengue,1,2023-01-07,20,95.09878473,33.38274837,1
2,PGIMER Chandigarh,Dengue,1,2023-01-08,2,79.25671681,26.08405103,0
2,PGIMER Chandigarh,Dengue,1,2023-01-09,2,70.78672208,28.76748417,0
2,PGIMER Chandigarh,Dengue,1,2023-01-10,0,62.78106906,32.44746692,0
2,PGIMER Chandigarh,Dengue,1,2023-01-11,0,97.78087094,29.22658037,0
2,PGIMER Chandigarh,Dengue,1,2023-01-12,20,61.20273247,33.43564262,1
2,PGIMER Chandigarh,Dengue,1,2023-01-13,1,89.01555269,25.68087374,0
2,PGIMER Chandigarh,Dengue,1,2023-01-14,20,69.80354656,33.9583652,1
2,PGIMER Chandigarh,Dengue,1,2023-01-15,0,91.95264674,29.17178214,0
2,PGIMER Chandigarh,Dengue,1,2023-01-16,1,82.04713863,38.68143735,0
2,PGIMER Chandigarh,Dengue,1,2023-01-17,2,72.2152012,29.28175218,0
2,PGIMER Chandigarh,Dengue,1,2023-01-18,0,60.86264954,32.65549545,0
2,PGIMER Chandigarh,Dengue,1,2023-01-19,3,71.80002172,25.35935372,0
2,PGIMER Chandigarh,Dengue,1,2023-01-20,2,63.71456156,29.9201331,0
2,PGIMER Chandigarh,Dengue,1,2023-01-21,20,84.51663149,36.64100026,1
2,PGIMER Chandigarh,Dengue,1,2023-01-22,1,85.37602014,29.56219953,0
2,PGIMER Chandigarh,Dengue,1,2023-01-23,20,86.58250554,28.51121467,1
2,PGIMER Chandigarh,Dengue,1,2023-01-24,2,64.51666847,27.68291352,0
2,PGIMER Chandigarh,Dengue,1,2023-01-25,2,60.71786571,27.466787,0
2,PGIMER Chandigarh,Dengue,1,2023-01-26,3,79.11889742,35.67594763,0
2,PGIMER Chandigarh,Dengue,1,2023-01-27,0,73.19507975,33.26667577,0
2,PGIMER Chandigarh,Dengue,1,2023-01-28,1,97.68493567,27.5119205,0
2,PGIMER Chandigarh,Dengue,1,2023-01-29,0,96.73916306,25.36440358,0
2,PGIMER Chandigarh,Dengue,1,2023-01-30,0,79.41208577,36.29129862,0
2,PGIMER Chandigarh,Dengue,1,2023-01-31,25,72.24946733,34.44328203,1
2,PGIMER Chandigarh,Dengue,1,2023-02-01,2,89.30559797,37.6934892,0
2,PGIMER Chandigarh,Dengue,1,2023-02-02,20,76.85835029,37.86838024,1
2,PGIMER Chandigarh,Dengue,1,2023-02-03,0,79.2226566,28.83827719,0
2,PGIMER Chandigarh,Dengue,1,2023-02-04,2,84.85829557,32.2895265,0
2,PGIMER Chandigarh,Dengue,1,2023-02-05,25,94.34637683,32.71672298,1
2,PGIMER Chandigarh,Dengue,1,2023-02-06,1,73.46362422,38.14431506,0
2,PGIMER Chandigarh,Dengue,1,2023-02-07,20,89.16219538,30.08904634,1
2,PGIMER Chandigarh,Dengue,1,2023-02-08,1,67.59333637,32.2806229,0
2,PGIMER Chandigarh,Dengue,1,2023-02-09,25,82.77291552,38.59945577,1
2,PGIMER Chandigarh,Dengue,1,2023-02-10,0,79.2988762,38.23802815,0
2,PGIMER Chandigarh,Dengue,1,2023-02-11,2,61.73500499,30.49937085,0
2,PGIMER Chandigarh,Dengue,1,2023-02-12,2,66.04766361,30.54323624,0
2,PGIMER Chandigarh,Dengue,1,2023-02-13,25,84.15280275,34.8138122,1
2,PGIMER Chandigarh,Dengue,1,2023-02-14,25,67.83476063,26.10060254,1
2,PGIMER Chandigarh,Dengue,1,2023-02-15,1,93.50919641,32.37072371,0
2,PGIMER Chandigarh,Dengue,1,2023-02-16,1,96.30282001,34.79324812,0
2,PGIMER Chandigarh,Dengue,1,2023-02-17,1,87.65179525,33.8266354,0
2,PGIMER Chandigarh,Dengue,1,2023-02-18,3,75.59928717,35.85071626,0
2,PGIMER Chandigarh,Dengue,1,2023-02-19,1,81.10224031,32.26904808,0
2,PGIMER Chandigarh,Dengue,1,2023-02-20,20,70.64012788,37.39614962,1
2,PGIMER Chandigarh,Dengue,1,2023-02-21,25,63.09424598,38.02562785,1
2,PGIMER Chandigarh,Dengue,1,2023-02-22,25,82.65231424,32.73248741,1
2,PGIMER Chandigarh,Dengue,1,2023-02-23,1,97.23956101,27.42135003,0
2,PGIMER Chandigarh,Dengue,1,2023-02-24,20,74.00253084,36.29817532,1
2,PGIMER Chandigarh,Dengue,1,2023-02-25,0,80.89993577,38.18830801,0
2,PGIMER Chandigarh,Dengue,1,2023-02-26,2,60.51239117,32.88413773,0
2,PGIMER Chandigarh,Dengue,1,2023-02-27,1,89.4306798,35.81423025,0
2,PGIMER Chandigarh,Dengue,1,2023-02-28,25,95.80062379,34.08328901,1
2,PGIMER Chandigarh,Dengue,1,2023-03-01,20,72.63472371,26.25162096,1
2,PGIMER Chandigarh,Dengue,1,2023-03-02,2,91.50341204,26.81754185,0
2,PGIMER Chandigarh,Dengue,1,2023-03-03,0,95.53932522,27.78430381,0
2,PGIMER Chandigarh,Dengue,1,2023-03-04,25,92.38083786,38.36181184,1
2,PGIMER Chandigarh,Dengue,1,2023-03-05,25,95.84745578,30.53339751,1
2,PGIMER Chandigarh,Dengue,1,2023-03-06,2,68.61389738,25.85832851,0
2,PGIMER Chandigarh,Dengue,1,2023-03-07,25,83.39133089,30.45084108,1
2,PGIMER Chandigarh,Dengue,1,2023-03-08,25,80.86749805,35.85892362,1
2,PGIMER Chandigarh,Dengue,1,2023-03-09,2,68.1735249,25.17366319,0
2,PGIMER Chandigarh,Dengue,1,2023-03-10,3,98.97671497,27.32567157,0
2,PGIMER Chandigarh,Dengue,1,2023-03-11,20,86.02315303,35.19518907,1
2,PGIMER Chandigarh,Dengue,1,2023-03-12,2,61.72407979,26.95296393,0
2,PGIMER Chandigarh,Dengue,1,2023-03-13,25,91.13460239,31.657384,1
2,PGIMER Chandigarh,Dengue,1,2023-03-14,3,63.48534519,26.17027221,0
2,PGIMER Chandigarh,Dengue,1,2023-03-15,3,71.79601029,38.26581468,0
2,PGIMER Chandigarh,Dengue,1,2023-03-16,3,68.12724007,27.09444048,0
2,PGIMER Chandigarh,Dengue,1,2023-03-17,25,97.4462586,39.25027181,1
2,PGIMER Chandigarh,Dengue,1,2023-03-18,1,82.13349333,38.02774595,0
2,PGIMER Chandigarh,Dengue,1,2023-03-19,3,81.22544226,39.32452326,0
2,PGIMER Chandigarh,Dengue,1,2023-03-20,3,82.71351164,28.55063368,0
2,PGIMER Chandigarh,Dengue,1,2023-03-21,2,67.94916867,36.23730173,0
2,PGIMER Chandigarh,Dengue,1,2023-03-22,2,98.65747921,35.12249256,0
2,PGIMER Chandigarh,Dengue,1,2023-03-23,0,84.83388246,34.18554557,0
2,PGIMER Chandigarh,Dengue,1,2023-03-24,20,84.8954861,32.77716269,1
2,PGIMER Chandigarh,Dengue,1,2023-03-25,3,65.34095937,25.71512673,0
2,PGIMER Chandigarh,Dengue,1,2023-03-26,2,90.98281691,28.12064753,0
2,PGIMER Chandigarh,Dengue,1,2023-03-27,0,69.58417819,31.72310526,0
2,PGIMER Chandigarh,Dengue,1,2023-03-28,0,97.70118936,32.08219044,0
2,PGIMER Chandigarh,Dengue,1,2023-03-29,2,75.18325768,25.78446925,0
2,PGIMER Chandigarh,Dengue,1,2023-03-30,0,75.83422234,32.58406924,0
2,PGIMER Chandigarh,Dengue,1,2023-03-31,25,87.75885379,25.84861747,1
2,PGIMER Chandigarh,Dengue,1,2023-04-01,3,64.43664257,25.26186845,0
2,PGIMER Chandigarh,Dengue,1,2023-04-02,1,92.71224133,39.3535175,0
2,PGIMER Chandigarh,Dengue,1,2023-04-03,3,82.19984003,34.83041749,0
2,PGIMER Chandigarh,Dengue,1,2023-04-04,1,82.60068426,34.9780091,0
2,PGIMER Chandigarh,Dengue,1,2023-04-05,20,64.17864412,32.93643894,1
2,PGIMER Chandigarh,Dengue,1,2023-04-06,0,92.73527731,37.94752836,0
2,PGIMER Chandigarh,Dengue,1,2023-04-07,3,94.85612826,25.92228778,0
2,PGIMER Chandigarh,Dengue,1,2023-04-08,3,79.3271662,36.14357879,0
2,PGIMER Chandigarh,Dengue,1,2023-04-09,25,75.21849738,32.40837322,1
2,PGIMER Chandigarh,Dengue,1,2023-04-10,0,97.5800138,26.68118049,0
2,PGIMER Chandigarh,Dengue,1,2023-04-11,25,78.31950693,29.46867357,1
2,PGIMER Chandigarh,Dengue,1,2023-04-12,25,93.27941221,25.49513722,1
2,PGIMER Chandigarh,Dengue,1,2023-04-13,20,89.75977366,32.70105446,1
2,PGIMER Chandigarh,Dengue,1,2023-04-14,20,79.77059119,36.1078595,1
2,PGIMER Chandigarh,Dengue,1,2023-04-15,3,81.55263297,32.59276253,0
2,PGIMER Chandigarh,Dengue,1,2023-04-16,0,92.89105616,35.04532802,0
2,PGIMER Chandigarh,Dengue,1,2023-04-17,25,67.38787958,35.42531648,1
2,PGIMER Chandigarh,Dengue,1,2023-04-18,2,83.304946,33.56104616,0
2,PGIMER Chandigarh,Dengue,1,2023-04-19,2,67.9137902,35.08239607,0
2,PGIMER Chandigarh,Dengue,1,2023-04-20,1,97.62232678,31.5791487,0
2,PGIMER Chandigarh,Dengue,1,2023-04-21,0,79.65722853,37.21309551,0
2,PGIMER Chandigarh,Dengue,1,2023-04-22,3,86.99296042,35.78227209,0
2,PGIMER Chandigarh,Dengue,1,2023-04-23,2,67.51620431,28.11873475,0
2,PGIMER Chandigarh,Dengue,1,2023-04-24,1,72.92898302,31.7260681,0
2,PGIMER Chandigarh,Dengue,1,2023-04-25,3,69.9242237,39.28968499,0
2,PGIMER Chandigarh,Dengue,1,2023-04-26,2,87.633662,38.57587147,0
2,PGIMER Chandigarh,Dengue,1,2023-04-27,25,71.29521557,28.47770318,1
2,PGIMER Chandigarh,Dengue,1,2023-04-28,25,82.11145139,33.46778861,1
2,PGIMER Chandigarh,Dengue,1,2023-04-29,25,82.59443541,32.66745934,1
2,PGIMER Chandigarh,Dengue,1,2023-04-30,20,67.01677139,36.9710117,1
2,PGIMER Chandigarh,Dengue,1,2023-05-01,1,91.54652691,35.55324739,0
2,PGIMER Chandigarh,Dengue,1,2023-05-02,25,76.85398255,26.41433299,1
2,PGIMER Chandigarh,Dengue,1,2023-05-03,1,72.89990712,35.69046456,0
2,PGIMER Chandigarh,Dengue,1,2023-05-04,20,94.564552,28.61990506,1
2,PGIMER Chandigarh,Dengue,1,2023-05-05,2,68.52432459,31.62082898,0
2,PGIMER Chandigarh,Dengue,1,2023-05-06,3,77.06482112,39.17425607,0
2,PGIMER Chandigarh,Dengue,1,2023-05-07,1,89.54813648,33.36361119,0
2,PGIMER Chandigarh,Dengue,1,2023-05-08,1,93.66313418,34.07654946,0
2,PGIMER Chandigarh,Dengue,1,2023-05-09,2,91.06235892,32.49338494,0
2,PGIMER Chandigarh,Dengue,1,2023-05-10,2,99.21455594,36.79215989,0
2,PGIMER Chandigarh,Dengue,1,2023-05-11,1,89.86278134,35.0340557,0
2,PGIMER Chandigarh,Dengue,1,2023-05-12,0,86.1144507,35.99440871,0
2,PGIMER Chandigarh,Dengue,1,2023-05-13,20,72.11644811,28.53952857,1
2,PGIMER Chandigarh,Dengue,1,2023-05-14,1,78.62298383,36.22431215,0
2,PGIMER Chandigarh,Dengue,1,2023-05-15,0,96.90566663,36.40745121,0
2,PGIMER Chandigarh,Dengue,1,2023-05-16,25,87.76243983,30.77589522,1
2,PGIMER Chandigarh,Dengue,1,2023-05-17,25,72.16892444,33.73017169,1
2,PGIMER Chandigarh,Dengue,1,2023-05-18,0,76.37594473,33.73314046,0
2,PGIMER Chandigarh,Dengue,1,2023-05-19,20,78.28264147,34.00222783,1
2,PGIMER Chandigarh,Dengue,1,2023-05-20,1,93.16653823,29.99787436,0
2,PGIMER Chandigarh,Dengue,1,2023-05-21,2,69.63336067,34.913766,0
2,PGIMER Chandigarh,Dengue,1,2023-05-22,25,86.45745627,37.69770854,1
2,PGIMER Chandigarh,Dengue,1,2023-05-23,25,63.72685318,34.53472422,1
2,PGIMER Chandigarh,Dengue,1,2023-05-24,3,84.50460328,31.97858709,0
2,PGIMER Chandigarh,Dengue,1,2023-05-25,0,73.48067528,30.62732163,0
2,PGIMER Chandigarh,Dengue,1,2023-05-26,0,94.62834232,37.78045242,0
2,PGIMER Chandigarh,Dengue,1,2023-05-27,20,85.93300267,29.18799046,1
2,PGIMER Chandigarh,Dengue,1,2023-05-28,0,67.63325734,29.45268877,0
2,PGIMER Chandigarh,Dengue,1,2023-05-29,0,77.26004127,30.86199987,0
2,PGIMER Chandigarh,Dengue,1,2023-05-30,2,83.29740258,30.90652398,0
2,PGIMER Chandigarh,Dengue,1,2023-05-31,1,68.94964577,35.62332608,0
2,PGIMER Chandigarh,Dengue,1,2023-06-01,1,73.48099059,38.64598795,0
2,PGIMER Chandigarh,Dengue,1,2023-06-02,25,73.54579,30.12540609,1
2,PGIMER Chandigarh,Dengue,1,2023-06-03,2,94.42329753,30.27247761,0
2,PGIMER Chandigarh,Dengue,1,2023-06-04,2,87.91623338,34.6787028,0
2,PGIMER Chandigarh,Dengue,1,2023-06-05,21,78.4911606,37.66577816,1
2,PGIMER Chandigarh,Dengue,1,2023-06-06,25,69.07468394,27.31379479,1
2,PGIMER Chandigarh,Dengue,1,2023-06-07,20,82.56459355,28.11903866,1
2,PGIMER Chandigarh,Dengue,1,2023-06-08,20,74.90584626,38.66644984,1
2,PGIMER Chandigarh,Dengue,1,2023-06-09,20,99.87950723,26.62921947,1
2,PGIMER Chandigarh,Dengue,1,2023-06-10,2,74.8755762,30.22528811,0
2,PGIMER Chandigarh,Dengue,1,2023-06-11,0,83.48175378,38.82676354,0
2,PGIMER Chandigarh,Dengue,1,2023-06-12,3,84.04255427,33.87285161,0
2,PGIMER Chandigarh,Dengue,1,2023-06-13,25,60.84489241,33.98303572,1
2,PGIMER Chandigarh,Dengue,1,2023-06-14,25,66.71486049,25.99261263,1
2,PGIMER Chandigarh,Dengue,1,2023-06-15,25,83.7342812,39.01439136,1
2,PGIMER Chandigarh,Dengue,1,2023-06-16,25,86.48826463,31.45877467,1
2,PGIMER Chandigarh,Dengue,1,2023-06-17,20,87.22093094,35.2872175,1
2,PGIMER Chandigarh,Dengue,1,2023-06-18,0,79.87773491,37.42682023,0
2,PGIMER Chandigarh,Dengue,1,2023-06-19,25,63.28820903,26.20670037,1
2,PGIMER Chandigarh,Dengue,1,2023-06-20,0,77.97123199,29.18098619,0
2,PGIMER Chandigarh,Dengue,1,2023-06-21,2,69.19252927,31.63684731,0
2,PGIMER Chandigarh,Dengue,1,2023-06-22,0,67.60314888,25.60299402,0
2,PGIMER Chandigarh,Dengue,1,2023-06-23,0,75.96607455,31.45051851,0
2,PGIMER Chandigarh,Dengue,1,2023-06-24,25,81.45691621,37.87578518,1
2,PGIMER Chandigarh,Dengue,1,2023-06-25,0,93.4546362,25.60938146,0
2,PGIMER Chandigarh,Dengue,1,2023-06-26,25,63.52747721,28.50349468,1
2,PGIMER Chandigarh,Dengue,1,2023-06-27,0,63.84118689,36.94256414,0
2,PGIMER Chandigarh,Dengue,1,2023-06-28,0,94.62679502,34.20046138,0
2,PGIMER Chandigarh,Dengue,1,2023-06-29,2,84.01808458,38.909999,0
2,PGIMER Chandigarh,Dengue,1,2023-06-30,0,63.60430188,36.4026397,0
2,PGIMER Chandigarh,Dengue,1,2023-07-01,2,97.40731647,27.51363066,0
2,PGIMER Chandigarh,Dengue,1,2023-07-02,25,97.16780913,33.28848134,1
2,PGIMER Chandigarh,Dengue,1,2023-07-03,0,98.03206912,37.25552702,0
2,PGIMER Chandigarh,Dengue,1,2023-07-04,2,99.71157646,37.22997117,0
2,PGIMER Chandigarh,Dengue,1,2023-07-05,0,75.10253635,36.57730218,0
2,PGIMER Chandigarh,Dengue,1,2023-07-06,1,95.5264625,38.41672791,0
2,PGIMER Chandigarh,Dengue,1,2023-07-07,0,93.91042172,30.70913995,0
2,PGIMER Chandigarh,Dengue,1,2023-07-08,1,65.91084953,29.14298703,0
2,PGIMER Chandigarh,Dengue,1,2023-07-09,25,75.4827253,38.97392704,1
2,PGIMER Chandigarh,Dengue,1,2023-07-10,1,82.4732579,28.82943197,0
2,PGIMER Chandigarh,Dengue,1,2023-07-11,1,66.26454588,33.2152108,0
2,PGIMER Chandigarh,Dengue,1,2023-07-12,3,80.67702607,26.19585819,0
2,PGIMER Chandigarh,Dengue,1,2023-07-13,0,64.34162267,33.06199785,0
2,PGIMER Chandigarh,Dengue,1,2023-07-14,0,90.02432319,32.96894851,0
2,PGIMER Chandigarh,Dengue,1,2023-07-15,20,81.40362704,34.90379956,1
2,PGIMER Chandigarh,Dengue,1,2023-07-16,1,72.03329027,29.88206138,0
2,PGIMER Chandigarh,Dengue,1,2023-07-17,3,80.91718766,30.4230888,0
2,PGIMER Chandigarh,Dengue,1,2023-07-18,20,94.06804718,31.39030155,1
2,PGIMER Chandigarh,Dengue,1,2023-07-19,2,66.43093856,27.90432802,0
2,PGIMER Chandigarh,Dengue,1,2023-07-20,25,81.9113228,30.05642951,1
2,PGIMER Chandigarh,Dengue,1,2023-07-21,3,85.58310534,33.47210079,0
2,PGIMER Chandigarh,Dengue,1,2023-07-22,25,98.61383642,38.6508178,1
2,PGIMER Chandigarh,Dengue,1,2023-07-23,20,70.26175441,34.17308751,1
2,PGIMER Chandigarh,Dengue,1,2023-07-24,25,60.61387066,34.02789448,1
2,PGIMER Chandigarh,Dengue,1,2023-07-25,3,94.44871496,39.69037929,0
2,PGIMER Chandigarh,Dengue,1,2023-07-26,3,75.35644165,36.18904123,0
2,PGIMER Chandigarh,Dengue,1,2023-07-27,0,83.45413481,30.5250551,0
2,PGIMER Chandigarh,Dengue,1,2023-07-28,2,65.88257648,28.35104896,0
2,PGIMER Chandigarh,Dengue,1,2023-07-29,25,74.26470883,37.1757114,1
2,PGIMER Chandigarh,Dengue,1,2023-07-30,1,94.06252409,34.14404562,0
2,PGIMER Chandigarh,Dengue,1,2023-07-31,2,63.26573481,39.31681333,0
2,PGIMER Chandigarh,Dengue,1,2023-08-01,20,78.40390373,34.52256775,1
2,PGIMER Chandigarh,Dengue,1,2023-08-02,3,78.67957326,25.06489355,0
2,PGIMER Chandigarh,Dengue,1,2023-08-03,3,99.53948884,27.20108192,0
2,PGIMER Chandigarh,Dengue,1,2023-08-04,0,88.80012715,35.7550329,0
2,PGIMER Chandigarh,Dengue,1,2023-08-05,0,91.14667031,33.60367628,0
2,PGIMER Chandigarh,Dengue,1,2023-08-06,3,77.70054899,31.30285356,0
2,PGIMER Chandigarh,Dengue,1,2023-08-07,0,73.46318392,31.19389871,0
2,PGIMER Chandigarh,Dengue,1,2023-08-08,1,89.49052814,34.27496557,0
2,PGIMER Chandigarh,Dengue,1,2023-08-09,0,83.30925169,29.12209143,0
2,PGIMER Chandigarh,Dengue,1,2023-08-10,3,90.06447501,29.16020583,0
2,PGIMER Chandigarh,Dengue,1,2023-08-11,3,88.75424075,26.49191608,0
2,PGIMER Chandigarh,Dengue,1,2023-08-12,25,88.58405789,35.20437346,1
2,PGIMER Chandigarh,Dengue,1,2023-08-13,20,99.47024212,25.05651624,1
2,PGIMER Chandigarh,Dengue,1,2023-08-14,0,67.37608658,26.50606898,0
2,PGIMER Chandigarh,Dengue,1,2023-08-15,25,64.34442385,26.16006783,1
2,PGIMER Chandigarh,Dengue,1,2023-08-16,0,89.77793413,31.44044347,0
2,PGIMER Chandigarh,Dengue,1,2023-08-17,0,71.7951875,33.17132938,0
2,PGIMER Chandigarh,Dengue,1,2023-08-18,25,86.74608704,32.97644509,1
2,PGIMER Chandigarh,Dengue,1,2023-08-19,3,93.20755845,26.33426885,0
2,PGIMER Chandigarh,Dengue,1,2023-08-20,1,97.24205741,36.17810523,0
2,PGIMER Chandigarh,Dengue,1,2023-08-21,20,67.84432486,38.16551863,1
2,PGIMER Chandigarh,Dengue,1,2023-08-22,0,83.78769897,30.25402932,0
2,PGIMER Chandigarh,Dengue,1,2023-08-23,25,96.30463481,25.12662698,1
2,PGIMER Chandigarh,Dengue,1,2023-08-24,25,69.33104259,30.4443132,1
2,PGIMER Chandigarh,Dengue,1,2023-08-25,20,86.34550137,38.57357177,1
2,PGIMER Chandigarh,Dengue,1,2023-08-26,20,77.96781511,35.49022664,1
2,PGIMER Chandigarh,Dengue,1,2023-08-27,2,98.83205065,33.23290036,0
2,PGIMER Chandigarh,Dengue,1,2023-08-28,1,86.51481294,32.04859668,0
2,PGIMER Chandigarh,Dengue,1,2023-08-29,2,99.22003905,26.35112387,0
2,PGIMER Chandigarh,Dengue,1,2023-08-30,25,63.63513807,32.51826707,1
2,PGIMER Chandigarh,Dengue,1,2023-08-31,1,74.60454456,36.68704538,0
2,PGIMER Chandigarh,Dengue,1,2023-09-01,25,92.5079197,26.32048446,1
2,PGIMER Chandigarh,Dengue,1,2023-09-02,0,84.4390466,29.82101061,0
2,PGIMER Chandigarh,Dengue,1,2023-09-03,1,87.06249863,29.9964941,0
2,PGIMER Chandigarh,Dengue,1,2023-09-04,2,99.70543242,36.71637364,0
2,PGIMER Chandigarh,Dengue,1,2023-09-05,25,78.74206967,34.52403879,1
2,PGIMER Chandigarh,Dengue,1,2023-09-06,20,60.72225912,33.41406628,1
2,PGIMER Chandigarh,Dengue,1,2023-09-07,20,70.90204556,26.16128819,1
2,PGIMER Chandigarh,Dengue,1,2023-09-08,2,99.84421248,36.90250811,0
2,PGIMER Chandigarh,Dengue,1,2023-09-09,0,75.12103423,37.77955923,0
2,PGIMER Chandigarh,Dengue,1,2023-09-10,1,70.01081039,30.50378925,0
2,PGIMER Chandigarh,Dengue,1,2023-09-11,2,62.19824888,31.11113439,0
2,PGIMER Chandigarh,Dengue,1,2023-09-12,3,79.58973116,31.23831784,0
2,PGIMER Chandigarh,Dengue,1,2023-09-13,2,68.98285036,33.08040727,0
2,PGIMER Chandigarh,Dengue,1,2023-09-14,0,96.63342883,29.2586803,0
2,PGIMER Chandigarh,Dengue,1,2023-09-15,3,87.05327703,29.10715263,0
2,PGIMER Chandigarh,Dengue,1,2023-09-16,1,78.97322313,30.3670124,0
2,PGIMER Chandigarh,Dengue,1,2023-09-17,20,85.48874968,34.73493659,1
2,PGIMER Chandigarh,Dengue,1,2023-09-18,25,88.72209192,25.56551866,1
2,PGIMER Chandigarh,Dengue,1,2023-09-19,2,79.92036738,34.55146343,0
2,PGIMER Chandigarh,Dengue,1,2023-09-20,1,63.57196541,28.90567021,0
2,PGIMER Chandigarh,Dengue,1,2023-09-21,25,88.23401266,35.19295985,1
2,PGIMER Chandigarh,Dengue,1,2023-09-22,0,66.64212169,33.99283808,0
2,PGIMER Chandigarh,Dengue,1,2023-09-23,0,77.92950953,36.71958331,0
2,PGIMER Chandigarh,Dengue,1,2023-09-24,3,94.45957646,33.89837196,0
2,PGIMER Chandigarh,Dengue,1,2023-09-25,20,73.96036321,30.53270765,1
2,PGIMER Chandigarh,Dengue,1,2023-09-26,2,86.74958295,33.75387023,0
